disease,year,state,rate_per_100k
Tetanus,2017,TAS,0
Tetanus,2017,VIC,0
Tetanus,2017,WA,0
Tetanus,2017,AUS,0.02
Tetanus,2016,ACT,0
Tetanus,2016,NSW,0
Tetanus,2016,NT,0
Tetanus,2016,QLD,0.08
Tetanus,2016,SA,0
Tetanus,2016,TAS,0
Tetanus,2016,VIC,0.03
Tetanus,2016,WA,0.04
Tetanus,2016,AUS,0.03
Tetanus,2015,ACT,0
Tetanus,2015,NSW,0.01
Tetanus,2015,NT,0
Tetanus,2015,QLD,0
Tetanus,2015,SA,0
Tetanus,2015,TAS,0
Tetanus,2015,VIC,0.02
Tetanus,2015,WA,0
Tetanus,2015,AUS,0.01
Tetanus,2014,ACT,0
Tetanus,2014,NSW,0.01
Tetanus,2014,NT,0
Tetanus,2014,QLD,0.02
Tetanus,2014,SA,0
Tetanus,2014,TAS,0
Tetanus,2014,VIC,0
Tetanus,2014,WA,0.04
Tetanus,2014,AUS,0.01
Tetanus,2013,ACT,0
Tetanus,2013,NSW,0.03
Tetanus,2013,NT,0
Tetanus,2013,QLD,0
Tetanus,2013,SA,0.06
Tetanus,2013,TAS,0
Tetanus,2013,VIC,0
Tetanus,2013,WA,0.04
Tetanus,2013,AUS,0.02
Tetanus,2012,ACT,0
Tetanus,2012,NSW,0.01
Tetanus,2012,NT,0
Tetanus,2012,QLD,0.04
Tetanus,2012,SA,0.06
Tetanus,2012,TAS,0
Tetanus,2012,VIC,0.04
Tetanus,2012,WA,0.04
Tetanus,2012,AUS,0.03
Tetanus,2011,ACT,0
Tetanus,2011,NSW,0.01
Tetanus,2011,NT,0
Tetanus,2011,QLD,0.02
Tetanus,2011,SA,0
Tetanus,2011,TAS,0
Tetanus,2011,VIC,0
Tetanus,2011,WA,0.04
Tetanus,2011,AUS,0.01
Tetanus,2010,ACT,0
Tetanus,2010,NSW,0.01
Tetanus,2010,NT,0
Tetanus,2010,QLD,0
Tetanus,2010,SA,0
Tetanus,2010,TAS,0
Tetanus,2010,VIC,0.02
Tetanus,2010,WA,0
Tetanus,2010,AUS,0.01
Tetanus,2009,ACT,0
Tetanus,2009,NSW,0.03
Tetanus,2009,NT,0
Tetanus,2009,QLD,0
Tetanus,2009,SA,0
Tetanus,2009,TAS,0
Tetanus,2009,VIC,0.02
Tetanus,2009,WA,0
Tetanus,2009,AUS,0.01
Tetanus,2008,ACT,0
Tetanus,2008,NSW,0.01
Tetanus,2008,NT,0
Tetanus,2008,QLD,0.02
Tetanus,2008,SA,0
Tetanus,2008,TAS,0
Tetanus,2008,VIC,0.02
Tetanus,2008,WA,0.05
Tetanus,2008,AUS,0.02
Tetanus,2007,ACT,0
Tetanus,2007,NSW,0.03
Tetanus,2007,NT,0
Tetanus,2007,QLD,0
Tetanus,2007,SA,0
Tetanus,2007,TAS,0.2
Tetanus,2007,VIC,0
Tetanus,2007,WA,0
Tetanus,2007,AUS,0.01
Tetanus,2006,ACT,0
Tetanus,2006,NSW,0.03
Tetanus,2006,NT,0
Tetanus,2006,QLD,0
Tetanus,2006,SA,0
Tetanus,2006,TAS,0
Tetanus,2006,VIC,0.02
Tetanus,2006,WA,0
Tetanus,2006,AUS,0.01
Tetanus,2005,ACT,0
Tetanus,2005,NSW,0.01
Tetanus,2005,NT,0
Tetanus,2005,QLD,0
Tetanus,2005,SA,0
Tetanus,2005,TAS,0.21
Tetanus,2005,VIC,0
Tetanus,2005,WA,0
Tetanus,2005,AUS,0.01
Tetanus,2004,ACT,0
Tetanus,2004,NSW,0.02
Tetanus,2004,NT,0
Tetanus,2004,QLD,0.08
Tetanus,2004,SA,0.13
Tetanus,2004,TAS,0
Tetanus,2004,VIC,0
Tetanus,2004,WA,0
Tetanus,2004,AUS,0.03
Tetanus,2003,ACT,0
Tetanus,2003,NSW,0.02
Tetanus,2003,NT,0
Tetanus,2003,QLD,0.05
Tetanus,2003,SA,0
Tetanus,2003,TAS,0
Tetanus,2003,VIC,0.02
Tetanus,2003,WA,0
Tetanus,2003,AUS,0.02
Tetanus,2002,ACT,0
Tetanus,2002,NSW,0
Tetanus,2002,NT,0
Tetanus,2002,QLD,0.08
Tetanus,2002,SA,0
Tetanus,2002,TAS,0
Tetanus,2002,VIC,0
Tetanus,2002,WA,0.05
Tetanus,2002,AUS,0.02
Tetanus,2001,ACT,0
Tetanus,2001,NSW,0
Tetanus,2001,NT,0
Tetanus,2001,QLD,0
Tetanus,2001,SA,0.07
Tetanus,2001,TAS,0
Tetanus,2001,VIC,0.02
Tetanus,2001,WA,0
Tetanus,2001,AUS,0.01
Tetanus,2000,ACT,0
Tetanus,2000,NSW,0.05
Tetanus,2000,NT,0
Tetanus,2000,QLD,0.06
Tetanus,2000,SA,0.2
Tetanus,2000,TAS,0
Tetanus,2000,VIC,0
Tetanus,2000,WA,0
Tetanus,2000,AUS,0.04
Tetanus,1999,ACT,0
Tetanus,1999,NSW,0.02
Tetanus,1999,NT,0
Tetanus,1999,QLD,0.03
Tetanus,1999,SA,0
Tetanus,1999,TAS,0
Tetanus,1999,VIC,0
Tetanus,1999,WA,0
Tetanus,1999,AUS,0.01
Tetanus,1998,ACT,0
Tetanus,1998,NSW,0.05
Tetanus,1998,NT,0
Tetanus,1998,QLD,0.03
Tetanus,1998,SA,0.07
Tetanus,1998,TAS,0.21
Tetanus,1998,VIC,0.02
Tetanus,1998,WA,0.05
Tetanus,1998,AUS,0.04
Tetanus,1997,ACT,0
Tetanus,1997,NSW,0.05
Tetanus,1997,NT,0
Tetanus,1997,QLD,0.06
Tetanus,1997,SA,0
Tetanus,1997,TAS,0.21
Tetanus,1997,VIC,0.02
Tetanus,1997,WA,0
Tetanus,1997,AUS,0.04
Tetanus,1996,ACT,0
Tetanus,1996,NSW,0.02
Tetanus,1996,NT,0
Tetanus,1996,QLD,0
Tetanus,1996,SA,0
Tetanus,1996,TAS,0
Tetanus,1996,VIC,0.02
Tetanus,1996,WA,0.06
Tetanus,1996,AUS,0.02
Tetanus,1995,ACT,0
Tetanus,1995,NSW,0
Tetanus,1995,NT,0
Tetanus,1995,QLD,0
Tetanus,1995,SA,0
Tetanus,1995,TAS,0
Tetanus,1995,VIC,0.09
Tetanus,1995,WA,0.17
Tetanus,1995,AUS,0.04
Tetanus,1994,ACT,0
Tetanus,1994,NSW,0.07
Tetanus,1994,NT,0
Tetanus,1994,QLD,0
Tetanus,1994,SA,0.41
Tetanus,1994,TAS,0
Tetanus,1994,VIC,0.02
Tetanus,1994,WA,0.12
Tetanus,1994,AUS,0.07
Tetanus,1993,ACT,0
Tetanus,1993,NSW,0.08
Tetanus,1993,NT,0
Tetanus,1993,QLD,0
Tetanus,1993,SA,0.21
Tetanus,1993,TAS,0
Tetanus,1993,VIC,0.04
Tetanus,1993,WA,0
Tetanus,1993,AUS,0.07
Tetanus,1992,ACT,0
Tetanus,1992,NSW,0.03
Tetanus,1992,NT,0.59
Tetanus,1992,QLD,0
Tetanus,1992,SA,0.14
Tetanus,1992,TAS,0
Tetanus,1992,VIC,0.09
Tetanus,1992,WA,0.24
Tetanus,1992,AUS,0.09
Tetanus,1991,ACT,0
Tetanus,1991,NSW,0.08
Tetanus,1991,NT,0
Tetanus,1991,QLD,0
Tetanus,1991,SA,0.07
Tetanus,1991,TAS,0.21
Tetanus,1991,VIC,0
Tetanus,1991,WA,0.24
Tetanus,1991,AUS,0.08
Tuberculosis,2025,ACT,7
Tuberculosis,2025,NSW,6
Tuberculosis,2025,NT,8
Tuberculosis,2025,QLD,4
Tuberculosis,2025,SA,6
Tuberculosis,2025,TAS,4
Tuberculosis,2025,VIC,7
Tuberculosis,2025,WA,6
Tuberculosis,2025,AUS,6
Tuberculosis,2024,ACT,8
Tuberculosis,2024,NSW,6
Tuberculosis,2024,NT,13
Tuberculosis,2024,QLD,4
Tuberculosis,2024,SA,5
Tuberculosis,2024,TAS,2
Tuberculosis,2024,VIC,7
Tuberculosis,2024,WA,8
Tuberculosis,2024,AUS,6
Tuberculosis,2023,ACT,6
Tuberculosis,2023,NSW,6
Tuberculosis,2023,NT,12
Tuberculosis,2023,QLD,3
Tuberculosis,2023,SA,5
Tuberculosis,2023,TAS,2
Tuberculosis,2023,VIC,6
Tuberculosis,2023,WA,6
Tuberculosis,2023,AUS,5
Tuberculosis,2022,ACT,6
Tuberculosis,2022,NSW,7
Tuberculosis,2022,NT,13
Tuberculosis,2022,QLD,3
Tuberculosis,2022,SA,4
Tuberculosis,2022,TAS,3
Tuberculosis,2022,VIC,6
Tuberculosis,2022,WA,4
Tuberculosis,2022,AUS,5
Tuberculosis,2021,ACT,4
Tuberculosis,2021,NSW,7
Tuberculosis,2021,NT,12
Tuberculosis,2021,QLD,3
Tuberculosis,2021,SA,4
Tuberculosis,2021,TAS,3
Tuberculosis,2021,VIC,7
Tuberculosis,2021,WA,5
Tuberculosis,2021,AUS,6
Tuberculosis,2020,ACT,8
Tuberculosis,2020,NSW,8
Tuberculosis,2020,NT,11
Tuberculosis,2020,QLD,4
Tuberculosis,2020,SA,5
Tuberculosis,2020,TAS,4
Tuberculosis,2020,VIC,8
Tuberculosis,2020,WA,5
Tuberculosis,2020,AUS,6
Tuberculosis,2019,ACT,4
Tuberculosis,2019,NSW,7
Tuberculosis,2019,NT,13
Tuberculosis,2019,QLD,4
Tuberculosis,2019,SA,4
Tuberculosis,2019,TAS,2
Tuberculosis,2019,VIC,7
Tuberculosis,2019,WA,5
Tuberculosis,2019,AUS,6
Tuberculosis,2018,ACT,8
Tuberculosis,2018,NSW,6
Tuberculosis,2018,NT,8
Tuberculosis,2018,QLD,4
Tuberculosis,2018,SA,5
Tuberculosis,2018,TAS,2
Tuberculosis,2018,VIC,7
Tuberculosis,2018,WA,5
Tuberculosis,2018,AUS,6
Tuberculosis,2017,ACT,6
Tuberculosis,2017,NSW,7
Tuberculosis,2017,NT,9
Tuberculosis,2017,QLD,4
Tuberculosis,2017,SA,4
Tuberculosis,2017,TAS,2
Tuberculosis,2017,VIC,7
Tuberculosis,2017,WA,5
Tuberculosis,2017,AUS,6
Tuberculosis,2016,ACT,6
Tuberculosis,2016,NSW,7
Tuberculosis,2016,NT,9
Tuberculosis,2016,QLD,4
Tuberculosis,2016,SA,5
Tuberculosis,2016,TAS,2
Tuberculosis,2016,VIC,6
Tuberculosis,2016,WA,6
Tuberculosis,2016,AUS,6
Tuberculosis,2015,ACT,4
Tuberculosis,2015,NSW,6
Tuberculosis,2015,NT,12
Tuberculosis,2015,QLD,4
Tuberculosis,2015,SA,5
Tuberculosis,2015,TAS,3
Tuberculosis,2015,VIC,6
Tuberculosis,2015,WA,5
Tuberculosis,2015,AUS,5
Tuberculosis,2014,ACT,8
Tuberculosis,2014,NSW,6
Tuberculosis,2014,NT,14
Tuberculosis,2014,QLD,4
Tuberculosis,2014,SA,3
Tuberculosis,2014,TAS,2
Tuberculosis,2014,VIC,8
Tuberculosis,2014,WA,6
Tuberculosis,2014,AUS,6
Tuberculosis,2013,ACT,5
Tuberculosis,2013,NSW,6
Tuberculosis,2013,NT,22
Tuberculosis,2013,QLD,3
Tuberculosis,2013,SA,4
Tuberculosis,2013,TAS,2
Tuberculosis,2013,VIC,7
Tuberculosis,2013,WA,6
Tuberculosis,2013,AUS,5
Tuberculosis,2012,ACT,5
Tuberculosis,2012,NSW,6
Tuberculosis,2012,NT,19
Tuberculosis,2012,QLD,4
Tuberculosis,2012,SA,5
Tuberculosis,2012,TAS,1
Tuberculosis,2012,VIC,7
Tuberculosis,2012,WA,7
Tuberculosis,2012,AUS,6
Tuberculosis,2011,ACT,5
Tuberculosis,2011,NSW,7
Tuberculosis,2011,NT,17
Tuberculosis,2011,QLD,5
Tuberculosis,2011,SA,4
Tuberculosis,2011,TAS,3
Tuberculosis,2011,VIC,6
Tuberculosis,2011,WA,5
Tuberculosis,2011,AUS,6
Tuberculosis,2010,ACT,3
Tuberculosis,2010,NSW,7
Tuberculosis,2010,NT,17
Tuberculosis,2010,QLD,4
Tuberculosis,2010,SA,5
Tuberculosis,2010,TAS,2
Tuberculosis,2010,VIC,8
Tuberculosis,2010,WA,5
Tuberculosis,2010,AUS,6
Tuberculosis,2009,ACT,6
Tuberculosis,2009,NSW,7
Tuberculosis,2009,NT,10
Tuberculosis,2009,QLD,4
Tuberculosis,2009,SA,4
Tuberculosis,2009,TAS,2
Tuberculosis,2009,VIC,8
Tuberculosis,2009,WA,5
Tuberculosis,2009,AUS,6
Tuberculosis,2008,ACT,4
Tuberculosis,2008,NSW,7
Tuberculosis,2008,NT,17
Tuberculosis,2008,QLD,3
Tuberculosis,2008,SA,4
Tuberculosis,2008,TAS,2
Tuberculosis,2008,VIC,7
Tuberculosis,2008,WA,4
Tuberculosis,2008,AUS,6
Tuberculosis,2007,ACT,3
Tuberculosis,2007,NSW,7
Tuberculosis,2007,NT,27
Tuberculosis,2007,QLD,3
Tuberculosis,2007,SA,4
Tuberculosis,2007,TAS,1
Tuberculosis,2007,VIC,7
Tuberculosis,2007,WA,3
Tuberculosis,2007,AUS,5
Tuberculosis,2006,ACT,4
Tuberculosis,2006,NSW,7
Tuberculosis,2006,NT,14
Tuberculosis,2006,QLD,3
Tuberculosis,2006,SA,5
Tuberculosis,2006,TAS,2
Tuberculosis,2006,VIC,7
Tuberculosis,2006,WA,5
Tuberculosis,2006,AUS,6
Tuberculosis,2005,ACT,6
Tuberculosis,2005,NSW,7
Tuberculosis,2005,NT,13
Tuberculosis,2005,QLD,3
Tuberculosis,2005,SA,3
Tuberculosis,2005,TAS,2
Tuberculosis,2005,VIC,7
Tuberculosis,2005,WA,3
Tuberculosis,2005,AUS,5
Tuberculosis,2004,ACT,4
Tuberculosis,2004,NSW,6
Tuberculosis,2004,NT,13
Tuberculosis,2004,QLD,3
Tuberculosis,2004,SA,4
Tuberculosis,2004,TAS,2
Tuberculosis,2004,VIC,6
Tuberculosis,2004,WA,4
Tuberculosis,2004,AUS,5
Tuberculosis,2003,ACT,5
Tuberculosis,2003,NSW,6
Tuberculosis,2003,NT,14
Tuberculosis,2003,QLD,3
Tuberculosis,2003,SA,3
Tuberculosis,2003,TAS,0.63
Tuberculosis,2003,VIC,7
Tuberculosis,2003,WA,3
Tuberculosis,2003,AUS,5
Tuberculosis,2002,ACT,5
Tuberculosis,2002,NSW,7
Tuberculosis,2002,NT,19
Tuberculosis,2002,QLD,4
Tuberculosis,2002,SA,3
Tuberculosis,2002,TAS,2
Tuberculosis,2002,VIC,6
Tuberculosis,2002,WA,3
Tuberculosis,2002,AUS,5
Tuberculosis,2001,ACT,2
Tuberculosis,2001,NSW,7
Tuberculosis,2001,NT,20
Tuberculosis,2001,QLD,4
Tuberculosis,2001,SA,3
Tuberculosis,2001,TAS,2
Tuberculosis,2001,VIC,6
Tuberculosis,2001,WA,3
Tuberculosis,2001,AUS,5
Tuberculosis,2000,ACT,4
Tuberculosis,2000,NSW,7
Tuberculosis,2000,NT,30
Tuberculosis,2000,QLD,3
Tuberculosis,2000,SA,4
Tuberculosis,2000,TAS,2
Tuberculosis,2000,VIC,6
Tuberculosis,2000,WA,4
Tuberculosis,2000,AUS,6
Tuberculosis,1999,ACT,4
Tuberculosis,1999,NSW,8
Tuberculosis,1999,NT,52
Tuberculosis,1999,QLD,2
Tuberculosis,1999,SA,2
Tuberculosis,1999,TAS,2
Tuberculosis,1999,VIC,7
Tuberculosis,1999,WA,4
Tuberculosis,1999,AUS,6
Tuberculosis,1998,ACT,5
Tuberculosis,1998,NSW,6
Tuberculosis,1998,NT,17
Tuberculosis,1998,QLD,3
Tuberculosis,1998,SA,4
Tuberculosis,1998,TAS,2
Tuberculosis,1998,VIC,5
Tuberculosis,1998,WA,4
Tuberculosis,1998,AUS,5
Tuberculosis,1997,ACT,3
Tuberculosis,1997,NSW,7
Tuberculosis,1997,NT,19
Tuberculosis,1997,QLD,3
Tuberculosis,1997,SA,3
Tuberculosis,1997,TAS,3
Tuberculosis,1997,VIC,6
Tuberculosis,1997,WA,4
Tuberculosis,1997,AUS,5
Tuberculosis,1996,ACT,5
Tuberculosis,1996,NSW,7
Tuberculosis,1996,NT,19
Tuberculosis,1996,QLD,4
Tuberculosis,1996,SA,3
Tuberculosis,1996,TAS,2
Tuberculosis,1996,VIC,7
Tuberculosis,1996,WA,4
Tuberculosis,1996,AUS,6
Tuberculosis,1995,ACT,3
Tuberculosis,1995,NSW,7
Tuberculosis,1995,NT,22
Tuberculosis,1995,QLD,4
Tuberculosis,1995,SA,4
Tuberculosis,1995,TAS,3
Tuberculosis,1995,VIC,6
Tuberculosis,1995,WA,4
Tuberculosis,1995,AUS,6
Tuberculosis,1994,ACT,3
Tuberculosis,1994,NSW,7
Tuberculosis,1994,NT,17
Tuberculosis,1994,QLD,3
Tuberculosis,1994,SA,4
Tuberculosis,1994,TAS,3
Tuberculosis,1994,VIC,7
Tuberculosis,1994,WA,4
Tuberculosis,1994,AUS,6
Tuberculosis,1993,ACT,5
Tuberculosis,1993,NSW,7
Tuberculosis,1993,NT,18
Tuberculosis,1993,QLD,3
Tuberculosis,1993,SA,4
Tuberculosis,1993,TAS,3
Tuberculosis,1993,VIC,7
Tuberculosis,1993,WA,4
Tuberculosis,1993,AUS,6
Tuberculosis,1992,ACT,4
Tuberculosis,1992,NSW,7
Tuberculosis,1992,NT,20
Tuberculosis,1992,QLD,4
Tuberculosis,1992,SA,4
Tuberculosis,1992,TAS,3
Tuberculosis,1992,VIC,5
Tuberculosis,1992,WA,3
Tuberculosis,1992,AUS,5
Tuberculosis,1991,ACT,2
Tuberculosis,1991,NSW,5
Tuberculosis,1991,NT,21
Tuberculosis,1991,QLD,3
Tuberculosis,1991,SA,4
Tuberculosis,1991,TAS,3
Tuberculosis,1991,VIC,0.25
Tuberculosis,1991,WA,4
Tuberculosis,1991,AUS,4
Brucellosis,2025,ACT,0
Brucellosis,2025,NSW,0.12
Brucellosis,2025,NT,0
Brucellosis,2025,QLD,0.11
Brucellosis,2025,SA,0
Brucellosis,2025,TAS,0
Brucellosis,2025,VIC,0
Brucellosis,2025,WA,0
Brucellosis,2025,AUS,0.06
Brucellosis,2024,ACT,0
Brucellosis,2024,NSW,0.17
Brucellosis,2024,NT,0
Brucellosis,2024,QLD,0.11
Brucellosis,2024,SA,0
Brucellosis,2024,TAS,0
Brucellosis,2024,VIC,0.01
Brucellosis,2024,WA,0.07
Brucellosis,2024,AUS,0.09
Brucellosis,2023,ACT,0
Brucellosis,2023,NSW,0.13
Brucellosis,2023,NT,0
Brucellosis,2023,QLD,0.31
Brucellosis,2023,SA,0.05
Brucellosis,2023,TAS,0
Brucellosis,2023,VIC,0.04
Brucellosis,2023,WA,0.03
Brucellosis,2023,AUS,0.12
Brucellosis,2022,ACT,0
Brucellosis,2022,NSW,0.12
Brucellosis,2022,NT,0
Brucellosis,2022,QLD,0.11
Brucellosis,2022,SA,0
Brucellosis,2022,TAS,0
Brucellosis,2022,VIC,0
Brucellosis,2022,WA,0
Brucellosis,2022,AUS,0.06
Brucellosis,2021,ACT,0
Brucellosis,2021,NSW,0.05
Brucellosis,2021,NT,0.4
Brucellosis,2021,QLD,0.19
Brucellosis,2021,SA,0
Brucellosis,2021,TAS,0
Brucellosis,2021,VIC,0.02
Brucellosis,2021,WA,0
Brucellosis,2021,AUS,0.06
Brucellosis,2020,ACT,0
Brucellosis,2020,NSW,0.05
Brucellosis,2020,NT,0
Brucellosis,2020,QLD,0.29
Brucellosis,2020,SA,0
Brucellosis,2020,TAS,0
Brucellosis,2020,VIC,0
Brucellosis,2020,WA,0
Brucellosis,2020,AUS,0.07
Brucellosis,2019,ACT,0
Brucellosis,2019,NSW,0.04
Brucellosis,2019,NT,0
Brucellosis,2019,QLD,0.12
Brucellosis,2019,SA,0
Brucellosis,2019,TAS,0
Brucellosis,2019,VIC,0
Brucellosis,2019,WA,0
Brucellosis,2019,AUS,0.04
Brucellosis,2018,ACT,0
Brucellosis,2018,NSW,0.11
Brucellosis,2018,NT,0
Brucellosis,2018,QLD,0.3
Brucellosis,2018,SA,0
Brucellosis,2018,TAS,0
Brucellosis,2018,VIC,0.05
Brucellosis,2018,WA,0.04
Brucellosis,2018,AUS,0.11
Brucellosis,2017,ACT,0
Brucellosis,2017,NSW,0.09
Brucellosis,2017,NT,0
Brucellosis,2017,QLD,0.2
Brucellosis,2017,SA,0.06
Brucellosis,2017,TAS,0
Brucellosis,2017,VIC,0.02
Brucellosis,2017,WA,0
Brucellosis,2017,AUS,0.08
Brucellosis,2016,ACT,0
Brucellosis,2016,NSW,0.1
Brucellosis,2016,NT,0
Brucellosis,2016,QLD,0.17
Brucellosis,2016,SA,0
Brucellosis,2016,TAS,0
Brucellosis,2016,VIC,0
Brucellosis,2016,WA,0.08
Brucellosis,2016,AUS,0.07
Brucellosis,2015,ACT,0
Brucellosis,2015,NSW,0.14
Brucellosis,2015,NT,0.41
Brucellosis,2015,QLD,0.17
Brucellosis,2015,SA,0
Brucellosis,2015,TAS,0
Brucellosis,2015,VIC,0
Brucellosis,2015,WA,0
Brucellosis,2015,AUS,0.08
Brucellosis,2014,ACT,0
Brucellosis,2014,NSW,0.05
Brucellosis,2014,NT,0.41
Brucellosis,2014,QLD,0.17
Brucellosis,2014,SA,0
Brucellosis,2014,TAS,0
Brucellosis,2014,VIC,0.07
Brucellosis,2014,WA,0
Brucellosis,2014,AUS,0.07
Brucellosis,2013,ACT,0
Brucellosis,2013,NSW,0.04
Brucellosis,2013,NT,0
Brucellosis,2013,QLD,0.24
Brucellosis,2013,SA,0
Brucellosis,2013,TAS,0
Brucellosis,2013,VIC,0
Brucellosis,2013,WA,0
Brucellosis,2013,AUS,0.06
Brucellosis,2012,ACT,0
Brucellosis,2012,NSW,0.08
Brucellosis,2012,NT,0
Brucellosis,2012,QLD,0.5
Brucellosis,2012,SA,0.06
Brucellosis,2012,TAS,0
Brucellosis,2012,VIC,0
Brucellosis,2012,WA,0.04
Brucellosis,2012,AUS,0.14
Brucellosis,2011,ACT,0
Brucellosis,2011,NSW,0.08
Brucellosis,2011,NT,0
Brucellosis,2011,QLD,0.65
Brucellosis,2011,SA,0
Brucellosis,2011,TAS,0
Brucellosis,2011,VIC,0.02
Brucellosis,2011,WA,0.04
Brucellosis,2011,AUS,0.17
Brucellosis,2010,ACT,0
Brucellosis,2010,NSW,0.03
Brucellosis,2010,NT,0.87
Brucellosis,2010,QLD,0.36
Brucellosis,2010,SA,0.06
Brucellosis,2010,TAS,0
Brucellosis,2010,VIC,0
Brucellosis,2010,WA,0
Brucellosis,2010,AUS,0.1
Brucellosis,2009,ACT,0
Brucellosis,2009,NSW,0.06
Brucellosis,2009,NT,0
Brucellosis,2009,QLD,0.51
Brucellosis,2009,SA,0.12
Brucellosis,2009,TAS,0
Brucellosis,2009,VIC,0.06
Brucellosis,2009,WA,0.04
Brucellosis,2009,AUS,0.15
Brucellosis,2008,ACT,0
Brucellosis,2008,NSW,0.01
Brucellosis,2008,NT,0
Brucellosis,2008,QLD,1
Brucellosis,2008,SA,0
Brucellosis,2008,TAS,0
Brucellosis,2008,VIC,0
Brucellosis,2008,WA,0
Brucellosis,2008,AUS,0.22
Brucellosis,2007,ACT,0
Brucellosis,2007,NSW,0.06
Brucellosis,2007,NT,0
Brucellosis,2007,QLD,0.71
Brucellosis,2007,SA,0.06
Brucellosis,2007,TAS,0.2
Brucellosis,2007,VIC,0.02
Brucellosis,2007,WA,0.05
Brucellosis,2007,AUS,0.18
Brucellosis,2006,ACT,0
Brucellosis,2006,NSW,0.13
Brucellosis,2006,NT,0
Brucellosis,2006,QLD,0.97
Brucellosis,2006,SA,0
Brucellosis,2006,TAS,0
Brucellosis,2006,VIC,0.02
Brucellosis,2006,WA,0.05
Brucellosis,2006,AUS,0.24
Brucellosis,2005,ACT,0
Brucellosis,2005,NSW,0.04
Brucellosis,2005,NT,0
Brucellosis,2005,QLD,0.94
Brucellosis,2005,SA,0
Brucellosis,2005,TAS,0
Brucellosis,2005,VIC,0.02
Brucellosis,2005,WA,0
Brucellosis,2005,AUS,0.2
Brucellosis,2004,ACT,0
Brucellosis,2004,NSW,0.11
Brucellosis,2004,NT,0
Brucellosis,2004,QLD,0.73
Brucellosis,2004,SA,0
Brucellosis,2004,TAS,0
Brucellosis,2004,VIC,0.06
Brucellosis,2004,WA,0
Brucellosis,2004,AUS,0.19
Brucellosis,2003,ACT,0
Brucellosis,2003,NSW,0.05
Brucellosis,2003,NT,0
Brucellosis,2003,QLD,0.32
Brucellosis,2003,SA,0.13
Brucellosis,2003,TAS,0
Brucellosis,2003,VIC,0.06
Brucellosis,2003,WA,0
Brucellosis,2003,AUS,0.1
Brucellosis,2002,ACT,0
Brucellosis,2002,NSW,0.03
Brucellosis,2002,NT,0
Brucellosis,2002,QLD,0.93
Brucellosis,2002,SA,0
Brucellosis,2002,TAS,0
Brucellosis,2002,VIC,0.04
Brucellosis,2002,WA,0.05
Brucellosis,2002,AUS,0.2
Brucellosis,2001,ACT,0
Brucellosis,2001,NSW,0.02
Brucellosis,2001,NT,0
Brucellosis,2001,QLD,0.48
Brucellosis,2001,SA,0.07
Brucellosis,2001,TAS,0
Brucellosis,2001,VIC,0.02
Brucellosis,2001,WA,0
Brucellosis,2001,AUS,0.1
Brucellosis,2000,ACT,0
Brucellosis,2000,NSW,0.02
Brucellosis,2000,NT,0
Brucellosis,2000,QLD,0.77
Brucellosis,2000,SA,0
Brucellosis,2000,TAS,0
Brucellosis,2000,VIC,0
Brucellosis,2000,WA,0
Brucellosis,2000,AUS,0.15
Brucellosis,1999,ACT,0
Brucellosis,1999,NSW,0.03
Brucellosis,1999,NT,0
Brucellosis,1999,QLD,1
Brucellosis,1999,SA,0
Brucellosis,1999,TAS,0
Brucellosis,1999,VIC,0.06
Brucellosis,1999,WA,0
Brucellosis,1999,AUS,0.29
Brucellosis,1998,ACT,0.64
Brucellosis,1998,NSW,0.05
Brucellosis,1998,NT,0
Brucellosis,1998,QLD,1
Brucellosis,1998,SA,0
Brucellosis,1998,TAS,0
Brucellosis,1998,VIC,0.04
Brucellosis,1998,WA,0
Brucellosis,1998,AUS,0.22
Brucellosis,1997,ACT,0
Brucellosis,1997,NSW,0.05
Brucellosis,1997,NT,0
Brucellosis,1997,QLD,0.98
Brucellosis,1997,SA,0
Brucellosis,1997,TAS,0
Brucellosis,1997,VIC,0.02
Brucellosis,1997,WA,0
Brucellosis,1997,AUS,0.2
Brucellosis,1996,ACT,0
Brucellosis,1996,NSW,0.02
Brucellosis,1996,NT,0
Brucellosis,1996,QLD,1
Brucellosis,1996,SA,0
Brucellosis,1996,TAS,0
Brucellosis,1996,VIC,0.11
Brucellosis,1996,WA,0
Brucellosis,1996,AUS,0.22
Brucellosis,1995,ACT,0
Brucellosis,1995,NSW,0.03
Brucellosis,1995,NT,0
Brucellosis,1995,QLD,0.65
Brucellosis,1995,SA,0
Brucellosis,1995,TAS,0
Brucellosis,1995,VIC,0.02
Brucellosis,1995,WA,0.06
Brucellosis,1995,AUS,0.14
Brucellosis,1994,ACT,0
Brucellosis,1994,NSW,0.07
Brucellosis,1994,NT,0
Brucellosis,1994,QLD,0.98
Brucellosis,1994,SA,0.07
Brucellosis,1994,TAS,0
Brucellosis,1994,VIC,0.02
Brucellosis,1994,WA,0
Brucellosis,1994,AUS,0.21
Brucellosis,1993,ACT,0
Brucellosis,1993,NSW,0.07
Brucellosis,1993,NT,0
Brucellosis,1993,QLD,0.39
Brucellosis,1993,SA,0
Brucellosis,1993,TAS,0
Brucellosis,1993,VIC,0
Brucellosis,1993,WA,0
